UUID,標題,副標,記者,報紙,版次,發稿日期,連結
158754fb-95f8-4c66-adad-6dad0f666771,艱鉅任務 別把景氣搞砸,,【編譯季晶晶╱綜合外電】,經濟日報,A3版 川普勝選 特別報導,2024-11-07,https://udndata.com/ndapp/Story?no=48&page=3&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-07&news_id=10444584
05343dd2-7d7e-4506-af11-7a5f3e966bcc,美國降息 市場押腳步放慢,,【編譯林聰毅╱綜合外電】,經濟日報,A3版 川普勝選 特別報導,2024-11-07,https://udndata.com/ndapp/Story?no=49&page=3&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-07&news_id=10444586
70aedcf6-f08d-4f10-be45-1d706e2e1e26,狂人回歸 恐重塑世界貿易,,【編譯廖玉玲╱綜合外電】,經濟日報,A3版 川普勝選 特別報導,2024-11-07,https://udndata.com/ndapp/Story?no=50&page=3&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-07&news_id=10444585
af21a5d5-9fd3-470f-9a94-9a161dd17a89,五大領域須多加努力,,【■伊爾艾朗】,經濟日報,A3版 川普勝選 特別報導,2024-11-07,https://udndata.com/ndapp/Story?no=51&page=3&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-07&news_id=10444581
5c14dc4c-c147-4533-9daa-7eb2b3a50bfd,川普經濟學 延伸激進措施,,【編譯林聰毅╱綜合外電】,經濟日報,A3版 川普勝選 特別報導,2024-11-07,https://udndata.com/ndapp/Story?no=52&page=3&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-07&news_id=10444582
f5f340d6-0e7f-410e-bd53-6d115499b01c,化石燃料樂 再生能源憂,,【編譯林奇賢╱綜合外電】,經濟日報,A3版 川普勝選 特別報導,2024-11-07,https://udndata.com/ndapp/Story?no=53&page=3&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-07&news_id=10444583
eb4c925d-cff6-45f3-8551-2d582f716078,審慎面對川普2.0 不必恐慌,,【社論】,經濟日報,A2版 川普勝選 特別報導,2024-11-07,https://udndata.com/ndapp/Story?no=54&page=3&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-07&news_id=10444580
f6d8f1d2-da90-461d-8e70-53e5e8fab7ff,馬斯克押對寶 大贏家,,【編譯黃淑玲╱綜合外電】,經濟日報,A2版 川普勝選 特別報導,2024-11-07,https://udndata.com/ndapp/Story?no=55&page=3&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-07&news_id=10444579
822e5927-ba96-4172-aa47-a51cd0860802,大宗商品倒地 慘變輸家,,【編譯陳律安╱綜合外電】,經濟日報,A2版 川普勝選 特別報導,2024-11-07,https://udndata.com/ndapp/Story?no=56&page=3&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-07&news_id=10444576
fb8e387e-7777-45a8-9bef-72833a2f7b22,新興幣失色 各國央行警戒,,【編譯湯淑君、記者林宸誼╱綜合報導】,經濟日報,A2版 川普勝選 特別報導,2024-11-07,https://udndata.com/ndapp/Story?no=57&page=3&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-07&news_id=10444577
8f0115ce-2f07-453c-94d0-97cb29b35118,川普交易 美元漲比特幣飆,,【編譯陳苓、季晶晶╱綜合外電】,經濟日報,A2版 川普勝選 特別報導,2024-11-07,https://udndata.com/ndapp/Story?no=58&page=3&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-07&news_id=10444575
bd160a90-baee-4a13-ad8c-5d89bc97c4b0,匯市爆量 台幣重貶2.07角,,【記者陳美君╱台北報導】,經濟日報,A2版 川普勝選 特別報導,2024-11-07,https://udndata.com/ndapp/Story?no=59&page=3&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-07&news_id=10444578
0d912dc7-4635-44ab-a744-b721fa381caa,川普勝選 美股狂歡,,【編譯易起宇、劉忠勇、葉亭均╱綜合外電】,經濟日報,A1版 要聞,2024-11-07,https://udndata.com/ndapp/Story?no=60&page=3&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-07&news_id=10444596
ed10a05b-4359-41d1-96c3-d5eeb32ef54b,賀錦麗 料延續路線 川普上台 減碳更難,美選牽動氣候大會,【記者李柏澔╱台北報導】,聯合報,A5版 話題,2024-11-06,https://udndata.com/ndapp/Story?no=61&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10443857
207bda17-2b37-404e-a032-285428666ff3,卓揆：美政策若變 有因應對策,,【記者張曼蘋、鄭媁、侯俐安╱台北報導】,聯合報,A3版 2024美國大選,2024-11-06,https://udndata.com/ndapp/Story?no=62&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10443841
2435b5ab-3614-4fbf-ac2d-aceca2d782b7,怕美國不可靠 歐外交圈：多國找備援案,,【國際中心╱綜合報導】,聯合報,A3版 2024美國大選,2024-11-06,https://udndata.com/ndapp/Story?no=63&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10443840
3d6b8b3d-5ab0-4aba-8700-d0944db6e24f,選前一日 川賀決戰賓州,男女選民 最分裂的一次抉擇,【記者張文馨╱華盛頓報導】,聯合報,A3版 2024美國大選,2024-11-06,https://udndata.com/ndapp/Story?no=64&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10443837
14dbdd2b-74b0-4fc1-926c-dfd87ba94bf7,商家木板封窗 多州國民兵待命,,【編譯盧思綸╱綜合報導】,聯合報,A3版 2024美國大選,2024-11-06,https://udndata.com/ndapp/Story?no=65&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10443838
4fc6795f-5c4c-4fe3-aaf9-380732249a69,選戰勢均力敵 投開票5大看點,,【記者胡玉立╱綜合報導】,聯合報,A3版 2024美國大選,2024-11-06,https://udndata.com/ndapp/Story?no=66&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10443839
8a0e6c1c-e02c-4351-9d60-8e7b87da21c8,美大選驚奇不斷 挑動全球神經,,【華盛頓記者張文馨】,聯合報,A3版 2024美國大選,2024-11-06,https://udndata.com/ndapp/Story?no=67&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10443836
b0219969-e592-47a2-99ee-1eb1d9e669cc,ALL IN美國，不憂也難,,【黑白集】,聯合報,A2版 焦點,2024-11-06,https://udndata.com/ndapp/Story?no=68&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10443831
8ea41547-7250-4f47-9f69-d5c7b978f92b,美忙「清垃圾」…台灣還有回收價值嗎,,【林法╱公退（彰化市）】,聯合報,A13版 民意論壇,2024-11-06,https://udndata.com/ndapp/Story?no=69&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10443914
076411cc-0a8a-465d-a136-e629902ab7f1,分裂的美國大選 牽動全球焦慮,,【記者╱游其昌】,聯合報,A13版 民意論壇,2024-11-06,https://udndata.com/ndapp/Story?no=70&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10443913
3adb3630-027e-47fa-ae4c-db305da8737b,美選影響大 討論不應比颱風假少,,【盛治仁】,聯合報,A13版 民意論壇,2024-11-06,https://udndata.com/ndapp/Story?no=71&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10443911
ae8c7de2-e40f-46fc-8eba-6bf8d1eabeb4,美選中的仇恨與恐懼,,【曾士宇╱大學教師（新竹市）】,聯合報,A13版 民意論壇,2024-11-06,https://udndata.com/ndapp/Story?no=72&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10443912
b9e02f99-4885-4495-ae98-bf3246144dbb,地緣政治風險 SpaceX要台廠外移,,【編譯周辰陽、記者陳儷方╱綜合報導】,聯合報,A1版 要聞,2024-11-06,https://udndata.com/ndapp/Story?no=73&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10443828
9ff2572d-f878-4a12-b829-5385dd87bc1f,今天中午結束投票 美總統大選拉鋸,,【編譯高詣軒、徐榆涵╱綜合報導】,聯合報,A1版 要聞,2024-11-06,https://udndata.com/ndapp/Story?no=74&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10443829
d3b91eeb-70dc-44ad-ada3-356ecfbe37e1,台指期 正價差收斂,,【記者王皓正╱台北報導】,經濟日報,C7版 期貨,2024-11-06,https://udndata.com/ndapp/Story?no=75&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10444037
4242cd2b-e11d-4d55-a3fb-16d1d61110f5,航運期 避險優選,,【記者王皓正整理】,經濟日報,C7版 期貨,2024-11-06,https://udndata.com/ndapp/Story?no=76&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10444038
2ade6f7e-d816-40fb-95b8-f37f5c2eb8ff,永續期 活用資金,,【記者王皓正整理】,經濟日報,C7版 期貨,2024-11-06,https://udndata.com/ndapp/Story?no=77&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10444039
714bcb5c-1b20-45cc-a735-2f36c862ed90,美國非投等債 可納入組合,,【■蔡靜紋】,經濟日報,B2版 基金,2024-11-06,https://udndata.com/ndapp/Story?no=78&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10444090
7d3e618d-eb52-456a-b303-0a9146970cc2,多重資產商品 穩中求勝,,【記者崔馨方╱台北報導】,經濟日報,B2版 基金,2024-11-06,https://udndata.com/ndapp/Story?no=79&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10444087
e563565f-8da3-466f-8c7b-2efa7e68e53e,官方救市 不會再出大招,華爾街日報披露,【記者黃雅慧╱綜合報導】,經濟日報,A9版 兩岸,2024-11-06,https://udndata.com/ndapp/Story?no=80&page=4&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10444098
e6b00326-780b-4dc8-be1c-42398e40c93d,全球風機龍頭 獲利不妙,,【編譯陳苓╱綜合外電】,經濟日報,A8版 國際,2024-11-06,https://udndata.com/ndapp/Story?no=81&page=5&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10444104
bdb278c0-1fd4-471e-9ab9-912e8e398f37,馬斯克要星鏈在台產能外移,,【本報綜合報導】,經濟日報,A3版 話題,2024-11-06,https://udndata.com/ndapp/Story?no=82&page=5&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10444065
6a8df882-a676-4f6f-bdcd-5e13d8cfa7a7,大陸關注點...只在乎3T,,【編譯任中原╱綜合外電】,經濟日報,A3版 話題,2024-11-06,https://udndata.com/ndapp/Story?no=83&page=5&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10444063
28591417-54e9-45c7-94a7-bb8d7eb16577,選前一天...他跟她都在賓州,,【國際中心╱綜合外電】,經濟日報,A3版 話題,2024-11-06,https://udndata.com/ndapp/Story?no=84&page=5&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10444064
982fd785-8aae-4b67-aac6-30afd23bbe8c,卓揆看台美...健康有序,,【記者余弦妙╱台北報導】,經濟日報,A3版 話題,2024-11-06,https://udndata.com/ndapp/Story?no=85&page=5&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10444062
660b546c-7b7e-49cd-9164-1b43c16b5587,美大選結果 牽動全球貿易,,【編譯季晶晶、葉亭均╱綜合外電】,經濟日報,A3版 話題,2024-11-06,https://udndata.com/ndapp/Story?no=86&page=5&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10444061
53ca8bd2-5ad1-4859-bf56-e3ff41298e79,經濟對女力 美大選最後決戰,,【社論】,經濟日報,A2版 話題,2024-11-06,https://udndata.com/ndapp/Story?no=87&page=5&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10444078
12f845f9-174e-4520-82d1-d3892bfc92f1,台股押寶性買盤進場,,【記者周克威╱台北報導】,經濟日報,A2版 話題,2024-11-06,https://udndata.com/ndapp/Story?no=88&page=5&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10444082
f79198ce-3371-4848-9931-a7ea11d38af6,匯市觀望 台幣小貶,,【記者陳美君╱台北報導】,經濟日報,A11版 金融,2024-11-06,https://udndata.com/ndapp/Story?no=89&page=5&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10443958
93c496ce-5616-40d0-b4ff-0294ba7bff14,美選後行情 高盛推演4劇本,,【編譯林聰毅╱綜合外電】,經濟日報,A1版 要聞,2024-11-06,https://udndata.com/ndapp/Story?no=90&page=5&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-06&news_id=10444075
4ce87f7d-a5fb-4d2e-b2d4-27230ff22c3d,化解地方債 提上人大首日議程,,【記者黃雅慧╱綜合報導】,聯合報,A9版 兩岸,2024-11-05,https://udndata.com/ndapp/Story?no=91&page=5&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-05&news_id=10443407
c5a02d4d-a290-4b9e-96f8-9588f549f5d4,美選4情境 牽動市場動向,,【記者陳儷方╱台北報導】,聯合報,A8版 財經要聞,2024-11-05,https://udndata.com/ndapp/Story?no=92&page=5&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-05&news_id=10443399
bf25add4-cffa-4f2c-8b57-ca507b372220,華爾街緊盯大選 星港加入支援,,【編譯劉忠勇╱綜合外電】,聯合報,A8版 財經要聞,2024-11-05,https://udndata.com/ndapp/Story?no=93&page=5&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-05&news_id=10443400
a6870375-3fe8-42ff-9147-6070d6ea9cef,川普：四年前不應該離開白宮,,【記者顏伶如、編譯盧思綸╱綜合報導】,聯合報,A2版 焦點,2024-11-05,https://udndata.com/ndapp/Story?no=94&page=5&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-05&news_id=10443351
3acbae12-f0a3-426c-81b7-74dd4e7b7e4f,賀錦麗：用民主實現國家命運,,【國際中心╱綜合報導】,聯合報,A2版 焦點,2024-11-05,https://udndata.com/ndapp/Story?no=95&page=5&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-05&news_id=10443352
ae4cc323-fdbe-4ef6-aa51-d34039bd38e1,管中閔：切勿認為台積電無可取代,,【記者程嘉文╱台北報導】,聯合報,A2版 焦點,2024-11-05,https://udndata.com/ndapp/Story?no=96&page=5&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-11-05&news_id=10443353
