識別碼,來源媒體,新聞分類,發布日期,新聞連結,folder,新聞標題,Source,LLM
news_9a6f4921ff2298c3d191d9aaf6194c63,2011 ETtoday.net. All Rights Reserved.,新聞雲,11/6/2024 19:31,https://www.ettoday.net/news/20241106/2849523.htm,即時新聞,快訊／震撼彈！川普勝率衝破90％　《紐時》首次看好川普,NDC,支持
news_6832318aa7578ecc627d80ba5f35c15c,2011 ETtoday.net. All Rights Reserved.,新聞雲,11/6/2024 20:07,https://www.ettoday.net/news/20241106/2849567.htm,即時新聞,快訊／亞利桑那州緊咬「川賀只差2千票」　北卡川普領先,NDC,中立
news_db618511f3db6aa75983d41c8927f07c,2011 ETtoday.net. All Rights Reserved.,新聞雲,11/6/2024 21:08,https://www.ettoday.net/news/20241106/2849626.htm,即時新聞,快訊／賀錦麗拿下夏威夷！　「232：216」落後川普,NDC,中立
news_bf58d66e8f64883a1ec7a5db5f2178bd,2011 ETtoday.net. All Rights Reserved.,新聞雲,11/6/2024 21:39,https://www.ettoday.net/news/20241106/2849654.htm,即時新聞,快訊／大幅領先！川普奪第2個搖擺州　「248：216」超前賀錦麗,NDC,中立
news_c214f556519b72676d5e70d67e48bd2d,2011 ETtoday.net. All Rights Reserved.,新聞雲,11/6/2024 22:28,https://www.ettoday.net/news/20241106/2849685.htm,即時新聞,快訊／川普一直贏！7搖擺州搶下3州　剩下4州全領先,NDC,支持
news_4f448ad92842b8410cec9734d81a85da,2011 ETtoday.net. All Rights Reserved.,新聞雲,11/6/2024 23:42,https://www.ettoday.net/news/20241106/2849768.htm,即時新聞,「東方神秘力量」發威！　他預測喊「恭喜賀錦麗」糗了,NDC,支持
news_c818894746a560eec87d75eeff1b5c7a,自由時報,即時新聞,8/22/2024 11:36,https://news.ltn.com.tw/news/world/breakingnews/4776439,即時新聞,"美媒：獨立總統參選人小羅勃甘迺迪擬本週結束前退選
",NDC,中立
news_013b86e19502238c950d048fd4525a55,自由時報,即時新聞,8/22/2024 15:18,https://news.ltn.com.tw/news/world/breakingnews/4776448,即時新聞,川普遭槍擊後首場戶外造勢 加裝防彈玻璃防暗殺,NDC,中立
news_eec7cbaa7b18ea0ff27371aa5727debf,自由時報,即時新聞,8/22/2024 16:53,https://news.ltn.com.tw/news/world/breakingnews/4776500,即時新聞,芝加哥示威燒國旗 川普怒了：一年監禁伺候！,NDC,中立
news_9cbd92b76d05bdd27a4c07ad9d7f3732,自由時報,即時新聞,8/4/2024 18:49,https://talk.ltn.com.tw/article/breakingnews/4758240,即時新聞,自由開講》賀錦麗的中國政策：延續拜登路線，更敢言支持臺灣,NDC,反對
news_11314f8a627a84ecdc9b9408d5b5eafb,自由時報,即時新聞,8/22/2024 23:44,https://news.ltn.com.tw/news/world/breakingnews/4776962,即時新聞,郭台銘淪笑柄！ 民主黨全代會播川普與郭動土影片 諷威州廠是詐騙,NDC,反對
news_79c58f43640d6579fbc186ed9e818c57,自由時報,即時新聞,8/22/2024 23:57,https://news.ltn.com.tw/news/world/breakingnews/4777024,即時新聞,傳小羅勃甘迺迪將退選改挺川普選總統 換取白宮要職,NDC,中立
news_e0dd016714294096f70454b5ed067c6f,自由時報,即時新聞,8/23/2024 0:49,https://news.ltn.com.tw/news/world/breakingnews/4777107,即時新聞,柯林頓手抖聲音沙啞 坦言可能無法再出席民主黨大會,NDC,反對
news_7e7875a101a7c9c4f1f1c4280c69f722,自由時報,即時新聞,8/23/2024 2:35,https://news.ltn.com.tw/news/world/breakingnews/4777284,即時新聞,美國官員會晤達賴喇嘛 中方氣炸：嚴正交涉絕不坐視,NDC,反對
news_288db3666e6c26b54e87e56b880d6201,自由時報,即時新聞,9/5/2024 17:07,https://ec.ltn.com.tw/article/breakingnews/4790514,即時新聞,兩黨反彈聲浪大 傳拜登將擋新日鐵併美鋼,NDC,中立
news_81c42cd6db3b190c1d3030a6152b48bf,自由時報,即時新聞,9/19/2024 19:30,https://ec.ltn.com.tw/article/breakingnews/4804284,即時新聞,微軟警告：美競選活動最後48小時 外國干預大選風險恐激增,NDC,中立
news_82627d27e876aeef852789de94fafd8a,2011 ETtoday.net. All Rights Reserved.,新聞雲,7/23/2024 2:31,https://www.ettoday.net/news/20240722/2781981.htm,即時新聞,川普與澤倫斯基通話盼和平　俄：只對烏克蘭投降有興趣,NDC,中立
news_da0c93f3e3f6d703def048260dd39d0d,2011 ETtoday.net. All Rights Reserved.,新聞雲,7/23/2024 0:14,https://www.ettoday.net/news/20240722/2781998.htm,即時新聞,美媒封賀錦麗「民主黨最強人選」　民調表現較佳,NDC,中立
news_a58deb0e64dcdad4d669fa21fcae1de4,2011 ETtoday.net. All Rights Reserved.,新聞雲,7/22/2024 20:57,https://www.ettoday.net/news/20240722/2782062.htm,即時新聞,拜登10大出糗瞬間！摔倒、叫錯人　直呼國防部長「那個黑人」,NDC,支持
news_18ca72e3b9e5d83718fe0c40ff408a26,2011 ETtoday.net. All Rights Reserved.,新聞雲,7/22/2024 23:49,https://www.ettoday.net/news/20240722/2782281.htm,即時新聞,共和黨「追殺」拜登！　美眾院議長：拜登現在就該下台,NDC,無關
news_0425576f1bfbc5bbdfde2725080416fc,自由時報,即時新聞,8/22/2024 16:30,https://talk.ltn.com.tw/article/breakingnews/4774475,即時新聞,自由開講》為何全球資金撤離中國，轉向日本？,NDC,中立
news_c753e1481ede743ad92aa4491c7a3f60,自由時報,即時新聞,8/20/2024 16:10,https://news.ltn.com.tw/news/world/breakingnews/4774031,即時新聞,川普貼圖片暗指泰勒絲支持他  卻被揭發是AI生成照片,NDC,反對
news_72d8aef601bac72a4883a69409e7bc60,自由時報,即時新聞,11/3/2024 4:06,https://ec.ltn.com.tw/article/breakingnews/4850491,即時新聞,川普交易熄火！比特幣跌破7萬美元大關  80億多單遭斷頭出場,NDC,中立
news_059f24f2f714fcba7099873d894f895d,自由時報,即時新聞,11/3/2024 4:40,https://ec.ltn.com.tw/article/breakingnews/4850547,即時新聞,川普警告Stellantis：若敢將就業移至墨西哥 就徵100％關稅,NDC,中立
news_b13052640dfc9d21c56d7507c9e24a3d,2011 ETtoday.net. All Rights Reserved.,新聞雲,8/6/2024 2:52,https://sports.ettoday.net/news/2791527,即時新聞,LIVE／林郁婷闖奧運「性別遭疑」　國際拳總開記者會說明,NDC,中立
news_5d58c04744734fad95e1c47fd4d1b63c,2011 ETtoday.net. All Rights Reserved.,新聞雲,8/5/2024 23:07,https://star.ettoday.net/news/2791327,即時新聞,麟洋配「1特徵」完全是大賽型選手！國師點名林郁婷：下個看妳的了,NDC,反對
news_16b0d20a7c28b0f1e7d86badeb72314d,2011 ETtoday.net. All Rights Reserved.,新聞雲,8/6/2024 6:53,https://star.ettoday.net/news/2791587,即時新聞,影帝黃秋生力挺林郁婷「厲害又勇敢」！　見台灣人批她是男人：蠢,NDC,中立
news_a85e4a0a64be945cb0d0ef1c0b6b7b45,2011 ETtoday.net. All Rights Reserved.,新聞雲,8/23/2024 19:20,https://forum.ettoday.net/news/2802138,即時新聞,輕賤台灣、危害民主　台灣人不該支持川普的十大理由,NDC,反對
news_cc0b7b47eb35e13f8f285f5ac295bcf7,2011 ETtoday.net. All Rights Reserved.,新聞雲,8/5/2024 20:05,https://www.ettoday.net/news/20240805/2791042.htm,即時新聞,捲入性別爭議！阿爾及利亞拳后籲「停止霸凌」：金牌就是最好回應,NDC,反對
news_fa1d7608390fbb6895a99585242df12c,自由時報,即時新聞,9/20/2024 9:06,https://news.ltn.com.tw/news/world/breakingnews/4805299,即時新聞,"北約秘書長臨別建言：別對中國犯對俄同樣錯誤
",NDC,反對
news_cf674da6898f4c10d62669d2d30eecfb,自由時報,即時新聞,9/20/2024 11:30,https://news.ltn.com.tw/news/world/breakingnews/4805307,即時新聞,"美大選在即 澤倫斯基下週訪美擬會賀錦麗、川普
",NDC,反對
news_4fa2242268c7bbe38ed34771b455af30,2011 ETtoday.net. All Rights Reserved.,新聞雲,8/7/2024 19:57,https://www.ettoday.net/news/20240807/2792583.htm,即時新聞,川普：下周一將接受馬斯克採訪　詳情待公布,NDC,中立
news_32932e4a9021709e175dde94fe0c3b6e,2011 ETtoday.net. All Rights Reserved.,新聞雲,8/24/2024 6:43,https://star.ettoday.net/news/2803466,即時新聞,JK羅琳閉嘴15天又開噴！　嘲諷克莉芙「有時間化女妝不如公開DNA」,NDC,反對
news_57a162f7365d7510f96a925939f8f3d9,2011 ETtoday.net. All Rights Reserved.,新聞雲,8/23/2024 15:31,https://www.ettoday.net/news/20240823/2802839.htm,即時新聞,歐普拉猛攻川普副手「無子貓姑婆」言論　驚喜現身挺爆賀錦麗,NDC,反對
news_5b9a2b92c5a2545087f3f3f94279bb41,2011 ETtoday.net. All Rights Reserved.,新聞雲,8/24/2024 1:29,https://www.ettoday.net/news/20240823/2802898.htm,即時新聞,俄男遊泰「性侵母牛」下場超慘！不只捅傷屁屁　恐遣送回國上戰場,NDC,無關
news_907e2e81e1a8a1a3a447968ed3207a1b,2011 ETtoday.net. All Rights Reserved.,新聞雲,8/24/2024 2:07,https://www.ettoday.net/news/20240823/2803371.htm,即時新聞,川普放狠話：不接收美國移民的國家將被徵「高額關稅」,NDC,中立
news_63438cadb6b5e10f8f513bf3a43883b2,2011 ETtoday.net. All Rights Reserved.,新聞雲,8/10/2024 16:26,https://www.ettoday.net/news/20240810/2794555.htm,即時新聞,超車川普！賀錦麗大逆轉　最新賭盤：勝選率逼近5成,NDC,反對
news_bf1f938b74ee64f3a69cbb87d2dfa772,自由時報,即時新聞,8/6/2024 2:24,https://ec.ltn.com.tw/article/breakingnews/4759657,即時新聞,台股暴跌1800點 經濟學家：市場3大雜音籠罩,NDC,中立
news_f7c4a7bb6d46288a81fbe7337d630d1e,自由時報,即時新聞,9/24/2024 22:28,https://news.ltn.com.tw/news/def/breakingnews/4809446,即時新聞,講武堂》沈明室：2024年美國QUAD高峰會的觀察,NDC,中立
news_cf8b3900ee6acd6033d9ee0e7c3209f8,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/21/2024 21:03,https://finance.ettoday.net/news/2808433,即時新聞,日股迎來大多頭！日本龍頭企業帶頭改革　迎來經濟爆發期,NDC,無關
news_4859c170d11634153659a33f4cc8c3c1,自由時報,即時新聞,9/6/2024 16:52,https://ec.ltn.com.tw/article/breakingnews/4791665,即時新聞,路透：美國憂新日鐵併美鋼將衝擊美鋼鐵產能 難抗衡中國,NDC,中立
news_21108bbee1638b97b40f172c05a74f25,自由時報,即時新聞,10/10/2024 11:00,https://news.ltn.com.tw/news/world/breakingnews/4826143,即時新聞,"川普代言「天佑美國聖經」 遭踢爆在中國印製
",NDC,反對
news_cab7cf4219de95fd3492fe1ea5adf3ee,自由時報,即時新聞,10/10/2024 15:26,https://news.ltn.com.tw/news/world/breakingnews/4826160,即時新聞,賀錦麗投入美總統大選後狂吸金  至今已籌得10億美元,NDC,中立
news_60d7ea85d2c3c058b9520fc3a74623a3,自由時報,即時新聞,10/10/2024 19:30,https://news.ltn.com.tw/news/world/breakingnews/4826338,即時新聞,搖擺州膠著不下！ 民主黨焦慮升溫 對資源投放策略產生分歧,NDC,中立
news_902a39573783aa07f4649d0570761cdd,自由時報,即時新聞,10/10/2024 23:12,https://news.ltn.com.tw/news/world/breakingnews/4826608,即時新聞,賀錦麗颶風簡報「耳語門」！ 疑幕僚餵題影片曝光,NDC,中立
news_9963f97685be3d92b948ad166cafd794,自由時報,即時新聞,10/11/2024 0:11,https://news.ltn.com.tw/news/world/breakingnews/4826665,即時新聞,研究：機器人帳號長年潛伏X 散布美總統大選假消息,NDC,反對
news_894dd740dcb902be2e756edbeef37db5,自由時報,即時新聞,10/11/2024 2:26,https://news.ltn.com.tw/news/world/breakingnews/4826837,即時新聞,賀錦麗選情告急？專家預測恐在6大搖擺州輸掉,NDC,支持
news_2d36d3afab5745428084f6dd6e8a917d,自由時報,即時新聞,10/11/2024 3:12,https://news.ltn.com.tw/news/world/breakingnews/4826890,即時新聞,路透／易普索民調：賀錦麗逆轉川普 拿下郊區選民,NDC,反對
news_198e80797598165d564c24537a82c636,2011 ETtoday.net. All Rights Reserved.,新聞雲,8/28/2024 15:03,https://www.ettoday.net/news/20240828/2805719.htm,即時新聞,美國會大廈暴動案　首位闖入者遭判刑4年5個月,NDC,反對
news_657eb854f2d20083c521ca60f350bfdc,自由時報,即時新聞,10/14/2024 21:42,https://news.ltn.com.tw/news/world/breakingnews/4830048,即時新聞,歐巴馬訓斥黑人男性選民不喜女總統 共和黨非裔議員反擊,NDC,支持
news_8fb0d878eab85509e94d6da93b14c821,自由時報,即時新聞,9/5/2024 14:49,https://news.ltn.com.tw/news/world/breakingnews/4790463,即時新聞,CNN美選6大搖擺州民調：賀錦麗贏2州、川普1州領先,NDC,中立
news_9df6bed1a0b86b3cc144addb1f1724af,自由時報,即時新聞,8/25/2024 15:00,https://ec.ltn.com.tw/article/breakingnews/4779239,即時新聞,Fed轉向捍衛就業市場  首度降息有望降2碼,NDC,中立
news_fc350f4461f97dc4638f55c0c8df08aa,自由時報,即時新聞,8/5/2024 20:36,https://news.ltn.com.tw/news/politics/breakingnews/4759208,即時新聞,馬稱若繳保護費國防預算是錢坑 綠反批：勿丟國家和自己的臉,NDC,中立
news_fe2eaa7d988739e31bbd801e3e3877bc,自由時報,即時新聞,8/6/2024 1:32,https://news.ltn.com.tw/news/politics/breakingnews/4759577,即時新聞,馬英九「繳保護費變錢坑法案」說法挨轟 藍委林沛祥緩頰,NDC,反對
news_cec9839dcca00fcdb369b2c8790fc7ea,2011 ETtoday.net. All Rights Reserved.,新聞雲,7/22/2024 21:42,https://www.ettoday.net/news/20240722/2782209.htm,即時新聞,從川普遇刺到拜登退選　2024美國大選驚奇8天,NDC,中立
news_8bb60d3a10b2328415a009445c3fc9bb,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/21/2024 18:08,https://www.ettoday.net/news/20240921/2820963.htm,即時新聞,美大選提前投票開跑！　「川普票倉」喬治亞州要求人工計票惹議,NDC,反對
news_35ab35d101f55843bbc080569c2ea50e,自由時報,即時新聞,8/24/2024 2:00,https://istyle.ltn.com.tw/article/32537,即時新聞,玩具變球鞋？LEGO驚喜宣布攜手NIKE建立多年合作關係,NDC,無關
news_5e1316384168b28e3178affbb3db3bdd,2011 ETtoday.net. All Rights Reserved.,新聞雲,7/24/2024 3:51,https://www.ettoday.net/news/20240723/2783202.htm,即時新聞,國際火線／邪惡兼平庸：總統拜登的「七宗罪」,NDC,支持
news_ac649d6dd67b3f0e18a457e3edc61290,自由時報,即時新聞,10/13/2024 22:23,https://ec.ltn.com.tw/article/breakingnews/4829006,即時新聞,川普對中國60％關稅來真的？傳前美國貿易沙皇正示警華爾街,NDC,中立
news_4a21fa4f4d717973c8cbf30b5e4928f0,自由時報,即時新聞,11/2/2024 18:25,https://news.ltn.com.tw/news/world/breakingnews/4850025,即時新聞,馬斯克名模母親轉投共和黨 稱感到如釋重負,NDC,支持
news_1f0b8d21f4b22e821bb30e7e501a04d9,2011 ETtoday.net. All Rights Reserved.,新聞雲,8/7/2024 5:12,https://www.ettoday.net/news/20240806/2792304.htm,即時新聞,快訊／賀錦麗副手出爐！　選定明尼蘇州州長華茲,NDC,反對
news_97285f811f6fe39c3aca7b8da81d41e9,自由時報,即時新聞,11/2/2024 21:29,https://news.ltn.com.tw/news/world/breakingnews/4850203,即時新聞,民主黨超前部署 因應川普過早自行宣布勝選,NDC,反對
news_0fb6371488b864816078acfa50cc48af,自由時報,即時新聞,11/3/2024 0:12,https://news.ltn.com.tw/news/world/breakingnews/4850363,即時新聞,防開票過程被假訊息淹沒 美國媒體備戰,NDC,中立
news_14b8a6d5ec37fd43053a380d56b3a8a9,自由時報,即時新聞,11/3/2024 4:26,https://news.ltn.com.tw/news/world/breakingnews/4850495,即時新聞,美國國會選舉激烈不亞於總統 參院共和黨可望翻盤,NDC,中立
news_58d61b43a9cc8c639031691b333b2ab6,自由時報,即時新聞,11/3/2024 5:01,https://news.ltn.com.tw/news/world/breakingnews/4850544,即時新聞,美國大選「章魚哥」！贏伊利市者得天下  賓州選情受矚目,NDC,中立
news_bb02621dd513ae509a4494693992e1ef,自由時報,即時新聞,11/3/2024 4:46,https://news.ltn.com.tw/news/world/breakingnews/4850577,即時新聞,川普「選舉舞弊」不離口 恐為選後紛爭添柴火,NDC,反對
news_3cf125678232c51c09b7225e266f444e,2011 ETtoday.net. All Rights Reserved.,新聞雲,8/6/2024 17:00,https://www.ettoday.net/news/20240806/2791664.htm,即時新聞,重創Google！　美法官宣判：違反《反托拉斯法》,NDC,中立
news_cc9be3e388e5ff83f1b2bc1152166dfc,自由時報,即時新聞,11/4/2024 20:59,https://news.ltn.com.tw/news/world/breakingnews/4851698,即時新聞,贏了普選仍當不了總統？美國特殊選舉人制度一次看,NDC,中立
news_50f53a058c743f82a0021810647132eb,自由時報,即時新聞,7/23/2024 16:31,https://ent.ltn.com.tw/news/breakingnews/4745068,即時新聞,拜登50年政治生涯近尾聲 人生最大對手是他？！,NDC,中立
news_040d29ba88266aa06f6163b23af66954,2011 ETtoday.net. All Rights Reserved.,新聞雲,8/7/2024 0:18,https://finance.ettoday.net/news/2792045,即時新聞,台股跌深最大利多！　多頭總司令張錫曝「分批撿便宜」,NDC,中立
news_cb4276b63e3acdc7ee8f509c82594925,自由時報,即時新聞,11/5/2024 15:21,https://news.ltn.com.tw/news/world/breakingnews/4852548,即時新聞,賓州法官裁定：馬斯克的百萬美元選民抽獎活動可繼續進行,NDC,中立
news_19fb9bccd4955cbc12e8a413b96b8403,自由時報,即時新聞,11/5/2024 15:23,https://news.ltn.com.tw/news/world/breakingnews/4852537,即時新聞,美國總統大選7大搖擺州封關民調出爐 川普略勝一籌,NDC,中立
news_84b9061f6169da641c036babc3738a3f,自由時報,即時新聞,11/5/2024 10:45,https://news.ltn.com.tw/news/world/breakingnews/4852528,即時新聞,"7搖擺州跨全美時區  美大選開票恐費時結果難料
",NDC,中立
news_f6b1c7482795639fd3c368894f3cbd66,自由時報,即時新聞,11/6/2024 5:32,https://news.ltn.com.tw/news/world/breakingnews/4853652,即時新聞,被裴洛西指認知退化！ 川普造勢最終場痛批  做出髒話嘴型,NDC,反對
news_6f3089576603cbd6fef700908d74073d,自由時報,即時新聞,11/6/2024 22:44,https://news.ltn.com.tw/news/world/breakingnews/4854288,即時新聞,賀錦麗選舉之夜氣氛低迷 今晚不會發表講話,NDC,中立
news_0500caf77782d7e0beed04347adaf5fb,自由時報,即時新聞,11/6/2024 23:42,https://news.ltn.com.tw/news/world/breakingnews/4854376,即時新聞,美大選預測川普重返白宮！ 完成不可思議翻盤,NDC,中立
news_b8bfff5c2a503355f64bc673fd1d8e9f,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/26/2024 22:35,https://www.ettoday.net/news/20240926/2824229.htm,即時新聞,美宣布軍援烏克蘭3.75億美元　包括海馬士火箭系統,NDC,中立
news_fee408e4aa9bc6b189e942a3e3067fcf,自由時報,即時新聞,8/23/2024 21:27,https://news.ltn.com.tw/news/world/breakingnews/4777897,即時新聞,賀錦麗全代會演說 警告別讓川普帶美國走回頭路,NDC,反對
news_c556d218cf38a69169ae8c5a5c25aa95,自由時報,即時新聞,11/4/2024 15:27,https://ec.ltn.com.tw/article/breakingnews/4850901,即時新聞,法國神秘客狂押12億賭川普贏！驚人回報金額曝,NDC,中立
news_ac0eda1b41a816a1daae1a3f6a26f51e,自由時報,即時新聞,8/23/2024 13:30,https://news.ltn.com.tw/news/world/paper/1663227,即時新聞,白宮高官見達賴喇嘛 中國跳腳,NDC,反對
